Id,Text,Query,Label,LabelStr
1374190751547023361,,guns should be banned,2,NONE
1376138707540049926,,guns should be banned,2,NONE
1374169796439285760,,guns should be banned,2,NONE
1374834515596705795,,guns should be banned,2,NONE
1377772098316210180,,guns should be banned,2,NONE
1374167373658398736,,guns should be banned,2,NONE
1374173383676551168,,guns should be banned,2,NONE
1375051646061797377,,guns should be banned,2,NONE
1374367921397510146,,guns should be banned,2,NONE
1374370528715284481,,guns should be banned,2,NONE
1374520942836129792,,guns should be banned,2,NONE
1375949178271105027,,guns should be banned,2,NONE
1372279675313999877,,guns should be banned,2,NONE
1374146405195939841,,guns should be banned,2,NONE
1383057252081369096,,guns should be banned,2,NONE
1374717500206768133,,guns should be banned,2,NONE
1374914144319778818,,guns should be banned,2,NONE
1374159835516796931,,guns should be banned,2,NONE
1374225369038004226,,guns should be banned,2,NONE
1383075852695396354,,guns should be banned,2,NONE
1374517185175900160,,guns should be banned,2,NONE
1374489189303996417,,guns should be banned,2,NONE
1374183367403577350,,guns should be banned,2,NONE
1377578810804146177,,guns should be banned,2,NONE
1374449150968786950,,guns should be banned,2,NONE
1377081387287732225,,guns should be banned,2,NONE
1382969638364057600,,guns should be banned,2,NONE
1383430116420702210,,guns should be banned,2,NONE
1375413479839006728,,guns should be banned,2,NONE
1374725934901686276,,guns should be banned,2,NONE
1374427378718367748,,guns should be banned,2,NONE
1374638173129732096,,guns should be banned,2,NONE
1373716120398671875,,guns should be banned,2,NONE
1379395773939474441,,guns should be banned,2,NONE
1374904115332005888,,guns should be banned,2,NONE
1374217354507386882,,guns should be banned,2,NONE
1373673960609550337,,guns should be banned,2,NONE
1374503253942042630,,guns should be banned,2,NONE
1383174997271662594,,guns should be banned,2,NONE
1374426235741241350,,guns should be banned,2,NONE
1383021137815347201,,guns should be banned,2,NONE
1374164487285075969,,guns should be banned,2,NONE
1374461376685502477,,guns should be banned,2,NONE
1374413518502387729,,guns should be banned,2,NONE
1373405219409694725,,guns should be banned,2,NONE
1374332198690680836,,guns should be banned,2,NONE
1374464006111436810,,guns should be banned,2,NONE
1374525469236793346,,guns should be banned,2,NONE
1374417352989712399,,guns should be banned,2,NONE
1372981775052402688,,guns should be banned,2,NONE
1374577665722621953,,guns should be banned,2,NONE
1374473271937097735,,guns should be banned,2,NONE
1378150916717690881,,guns should be banned,2,NONE
1374356261110566913,,guns should be banned,2,NONE
1374208483562819590,,guns should be banned,2,NONE
1383804832486596621,,guns should be banned,2,NONE
1374161130139041795,,guns should be banned,2,NONE
1383156928059088896,,guns should be banned,2,NONE
1383073621346816002,,guns should be banned,2,NONE
1372618906964275203,,guns should be banned,2,NONE
1374287939551776768,,guns should be banned,2,NONE
1374165502432526339,,guns should be banned,2,NONE
1374227653314498561,,guns should be banned,2,NONE
1374463578804158470,,guns should be banned,2,NONE
1372277072459038721,,guns should be banned,2,NONE
1374185719917346818,,guns should be banned,2,NONE
1372890299333234689,,guns should be banned,2,NONE
1374608180785811457,,guns should be banned,2,NONE
1373012695692218373,,guns should be banned,2,NONE
1375772540602310659,,guns should be banned,2,NONE
1374170574096900096,,guns should be banned,2,NONE
1374387137898967043,,guns should be banned,2,NONE
1374965171303501826,,guns should be banned,2,NONE
1375488491572797441,,guns should be banned,2,NONE
1374400191617331204,,guns should be banned,2,NONE
1374423249103118354,,guns should be banned,2,NONE
1372294802180542472,,guns should be banned,2,NONE
1374195969508663304,,guns should be banned,2,NONE
1383080052535873536,,guns should be banned,2,NONE
1374240275405533184,,guns should be banned,2,NONE
1374484323450068993,,guns should be banned,2,NONE
1380265378689994757,,guns should be banned,2,NONE
1372687336228716550,,guns should be banned,2,NONE
1383118687272583171,,guns should be banned,2,NONE
1372541825337204737,,guns should be banned,2,NONE
1381710936025800704,,guns should be banned,2,NONE
1375472708016865285,,guns should be banned,2,NONE
1374339311756316678,,guns should be banned,2,NONE
1374387169087778820,,guns should be banned,2,NONE
1380160930651181060,,guns should be banned,2,NONE
1374434867568537603,,guns should be banned,2,NONE
1372268390568456192,,guns should be banned,2,NONE
1375152987769868289,,guns should be banned,2,NONE
1375594920824700929,,guns should be banned,2,NONE
1372254843969052675,,guns should be banned,2,NONE
1374173897696935938,,guns should be banned,2,NONE
1374338637937135616,,guns should be banned,2,NONE
1374240513226772482,,guns should be banned,2,NONE
1375166406149431299,,guns should be banned,2,NONE
1372555385266184201,,guns should be banned,2,NONE
1374445107173224451,,guns should be banned,2,NONE
1374417300980297732,,guns should be banned,2,NONE
1380300434028511232,,guns should be banned,2,NONE
1383821365929660426,,guns should be banned,2,NONE
1372241100430270471,,guns should be banned,2,NONE
1374501808790368257,,guns should be banned,2,NONE
1374153816954736640,,guns should be banned,2,NONE
1372316046338764801,,guns should be banned,2,NONE
1374581152661479426,,guns should be banned,2,NONE
1372300137402265601,,guns should be banned,2,NONE
1374204058513371137,,guns should be banned,2,NONE
1374153138970722304,,guns should be banned,2,NONE
1373645033816125443,,guns should be banned,2,NONE
1374155042756952066,,guns should be banned,2,NONE
1374346401526599688,,guns should be banned,2,NONE
1374150458818887681,,guns should be banned,2,NONE
1380319010101809152,,guns should be banned,2,NONE
1374202873798615040,,guns should be banned,2,NONE
1383916339912269831,,guns should be banned,2,NONE
1375469901792616452,,guns should be banned,2,NONE
1374449550597922817,,guns should be banned,2,NONE
1374430420784226310,,guns should be banned,2,NONE
1374210324002340866,,guns should be banned,2,NONE
1374194149587628036,,guns should be banned,2,NONE
1375834315691548673,,guns should be banned,2,NONE
1374426356725862403,,guns should be banned,2,NONE
1375611876432871426,,guns should be banned,2,NONE
1374457373155151876,,guns should be banned,2,NONE
1380017885297307651,,guns should be banned,2,NONE
1374397521498304523,,guns should be banned,2,NONE
1374193695742889987,,guns should be banned,2,NONE
1373128383043895297,,guns should be banned,2,NONE
1374463031598444545,,guns should be banned,2,NONE
1374408073536696324,,guns should be banned,2,NONE
1374500998270439434,,guns should be banned,2,NONE
1373031209362677760,,guns should be banned,2,NONE
1374471074541314048,,guns should be banned,2,NONE
1374170243166244864,,guns should be banned,2,NONE
1374459382717550593,,guns should be banned,2,NONE
1374378426300125192,,guns should be banned,2,NONE
1374337447027380228,,guns should be banned,2,NONE
1374389412591587336,,guns should be banned,2,NONE
1386810330706292738,,guns should be banned,2,NONE
1383091306021457921,,guns should be banned,2,NONE
1374703152130314244,,guns should be banned,2,NONE
1375047624605147137,,guns should be banned,2,NONE
1374465589423435776,,guns should be banned,2,NONE
1377532684814155779,,guns should be banned,2,NONE
1374564993610493952,,guns should be banned,2,NONE
1375195690922479617,,guns should be banned,2,NONE
1375155410324254720,,guns should be banned,2,NONE
1373260030972194817,,guns should be banned,2,NONE
1374708375217344517,,guns should be banned,2,NONE
1378480383105335300,,guns should be banned,2,NONE
1375145206979436550,,guns should be banned,2,NONE
1374395541195350023,,guns should be banned,2,NONE
1384098351180697602,,guns should be banned,2,NONE
1374186645176557569,,guns should be banned,2,NONE
1374389164527919113,,guns should be banned,2,NONE
1374144493839073284,,guns should be banned,2,NONE
1380217892092846081,,guns should be banned,2,NONE
1375072554231214082,,guns should be banned,2,NONE
1373066643694366730,,guns should be banned,2,NONE
