Id,Text,Query,Label,LabelStr
1374790722373701643,,guns should be banned,1,FAVOR
1374436107429978116,,guns should be banned,0,AGAINST
1379441069616685063,,guns should be banned,2,NEUTRAL
1374195133038657546,,guns should be banned,2,NEUTRAL
1372303451091259394,,guns should be banned,2,NEUTRAL
1374348312996937733,,guns should be banned,1,FAVOR
1374398738857291785,,guns should be banned,1,FAVOR
1374424694502264835,,guns should be banned,0,AGAINST
1372274268579500040,,guns should be banned,2,NEUTRAL
1374819778431479810,,guns should be banned,2,NEUTRAL
1381747389132902402,,guns should be banned,2,NEUTRAL
1374157140571648000,,guns should be banned,1,FAVOR
1374549639387508738,,guns should be banned,1,FAVOR
1374516997627596804,,guns should be banned,1,FAVOR
1374458284472631308,,guns should be banned,2,NEUTRAL
1374531147779162112,,guns should be banned,0,AGAINST
1374341459445432320,,guns should be banned,1,FAVOR
1374735143307460610,,guns should be banned,2,NEUTRAL
1375210968708440064,,guns should be banned,1,FAVOR
1374881402550951938,,guns should be banned,1,FAVOR
1374473384709345280,,guns should be banned,2,NEUTRAL
1374211273395597315,,guns should be banned,2,NEUTRAL
1374357367022886915,,guns should be banned,1,FAVOR
1374426299658211332,,guns should be banned,0,AGAINST
1374271487318822912,,guns should be banned,2,NEUTRAL
1374740286224617472,,guns should be banned,2,NEUTRAL
1376768963720404996,,guns should be banned,0,AGAINST
1374304919478546435,,guns should be banned,2,NEUTRAL
1374175184761028619,,guns should be banned,1,FAVOR
1372616197389352961,,guns should be banned,1,FAVOR
1374483137959366657,,guns should be banned,1,FAVOR
1374416432440602641,,guns should be banned,2,NEUTRAL
1383092368665149449,,guns should be banned,2,NEUTRAL
1379970189853265923,,guns should be banned,1,FAVOR
1374183075672813572,,guns should be banned,2,NEUTRAL
1374176540393492483,,guns should be banned,1,FAVOR
1372266661806436355,,guns should be banned,1,FAVOR
1374462682561089539,,guns should be banned,1,FAVOR
1374840661048877061,,guns should be banned,2,NEUTRAL
1384522334208462851,,guns should be banned,0,AGAINST
1374806285762330625,,guns should be banned,1,FAVOR
1375066951450509314,,guns should be banned,2,NEUTRAL
1380154021680455680,,guns should be banned,2,NEUTRAL
