Id,Text,Query,Label,LabelStr
1376272422614097920,,guns should be regulated,0,AGAINST
1383161524303261700,,guns should be regulated,1,FAVOR
1374508182848958464,,guns should be regulated,1,FAVOR
1376730011856605185,,guns should be regulated,1,FAVOR
1376357842194624516,,guns should be regulated,0,AGAINST
1375493508270747648,,guns should be regulated,1,FAVOR
1383097410260328448,,guns should be regulated,2,NEUTRAL
1374116562181951499,,guns should be regulated,1,FAVOR
1375071271894024199,,guns should be regulated,1,FAVOR
1380887327589928964,,guns should be regulated,0,AGAINST
1377888368780922882,,guns should be regulated,1,FAVOR
1375150410898489350,,guns should be regulated,2,NEUTRAL
1375184389055733763,,guns should be regulated,1,FAVOR
1375221921906835456,,guns should be regulated,2,NEUTRAL
1374846101946310663,,guns should be regulated,0,AGAINST
1374505388897304580,,guns should be regulated,1,FAVOR
1379910622662569985,,guns should be regulated,2,NEUTRAL
1383032450268475399,,guns should be regulated,1,FAVOR
1376309001072340993,,guns should be regulated,1,FAVOR
1374144081111187458,,guns should be regulated,0,AGAINST
1376617675879804931,,guns should be regulated,0,AGAINST
1384547664050675713,,guns should be regulated,1,FAVOR
1375196001321947136,,guns should be regulated,1,FAVOR
1374146450003726347,,guns should be regulated,1,FAVOR
1374480541324484612,,guns should be regulated,1,FAVOR
1374796065602478095,,guns should be regulated,1,FAVOR
1379628407634337794,,guns should be regulated,2,NEUTRAL
1374798769728917513,,guns should be regulated,1,FAVOR
1376608648055685124,,guns should be regulated,1,FAVOR
1376296359775535105,,guns should be regulated,1,FAVOR
1375191485583347720,,guns should be regulated,2,NEUTRAL
1378050709036310531,,guns should be regulated,0,AGAINST
1377615499597656064,,guns should be regulated,1,FAVOR
1374131660250353674,,guns should be regulated,1,FAVOR
1374786944941617155,,guns should be regulated,1,FAVOR
1374116879694970882,,guns should be regulated,1,FAVOR
1376451869795553280,,guns should be regulated,0,AGAINST
1374494869633179654,,guns should be regulated,1,FAVOR
1374835497432911879,,guns should be regulated,2,NEUTRAL
1374800938460921859,,guns should be regulated,1,FAVOR
1374798296846241792,,guns should be regulated,0,AGAINST
1375130034445357062,,guns should be regulated,0,AGAINST
1377380177928286208,,guns should be regulated,1,FAVOR
1375346746985832450,,guns should be regulated,1,FAVOR
1374505658217734144,,guns should be regulated,2,NEUTRAL
1374126261593726976,,guns should be regulated,1,FAVOR
1376518091421667330,,guns should be regulated,1,FAVOR
1374136858817527816,,guns should be regulated,1,FAVOR
1387879927941320704,,guns should be regulated,0,AGAINST
1374140581958533122,,guns should be regulated,0,AGAINST
1374500033408634883,,guns should be regulated,1,FAVOR
1387052806520152067,,guns should be regulated,2,NEUTRAL
1374800536982097923,,guns should be regulated,1,FAVOR
1374131801132650496,,guns should be regulated,1,FAVOR
1374842029868339203,,guns should be regulated,0,AGAINST
1382097885265760259,,guns should be regulated,2,NEUTRAL
1374482913933152257,,guns should be regulated,1,FAVOR
1374495873883774976,,guns should be regulated,1,FAVOR
1375150922142150659,,guns should be regulated,1,FAVOR
1376327958806298631,,guns should be regulated,1,FAVOR
1374501547455909909,,guns should be regulated,1,FAVOR
1375563446545231879,,guns should be regulated,1,FAVOR
1378312014448238595,,guns should be regulated,0,AGAINST
1376257685251850243,,guns should be regulated,2,NEUTRAL
1374833710151966730,,guns should be regulated,0,AGAINST
1383849301357465604,,guns should be regulated,1,FAVOR
1375193206703284226,,guns should be regulated,0,AGAINST
1375618519547568131,,guns should be regulated,0,AGAINST
