Id,Text,Query,Label,LabelStr
1384522334208462851,,guns should be regulated,0,AGAINST
1372616197389352961,,guns should be regulated,1,FAVOR
1374735143307460610,,guns should be regulated,1,FAVOR
1374483137959366657,,guns should be regulated,1,FAVOR
1374183075672813572,,guns should be regulated,1,FAVOR
1374462682561089539,,guns should be regulated,1,FAVOR
1374416432440602641,,guns should be regulated,1,FAVOR
1374424694502264835,,guns should be regulated,0,AGAINST
1372274268579500040,,guns should be regulated,2,NEUTRAL
1374398738857291785,,guns should be regulated,1,FAVOR
1374211273395597315,,guns should be regulated,1,FAVOR
1372303451091259394,,guns should be regulated,2,NEUTRAL
1374341459445432320,,guns should be regulated,1,FAVOR
1375210968708440064,,guns should be regulated,1,FAVOR
1374419051795996672,,guns should be regulated,0,AGAINST
1375151013468938240,,guns should be regulated,2,NEUTRAL
1372572880223932416,,guns should be regulated,1,FAVOR
1374744776013180935,,guns should be regulated,0,AGAINST
1383751042228097033,,guns should be regulated,1,FAVOR
1374187116176027653,,guns should be regulated,1,FAVOR
1374556954421526528,,guns should be regulated,2,NEUTRAL
1372668856104321028,,guns should be regulated,1,FAVOR
1375192667815043073,,guns should be regulated,1,FAVOR
1374339190884872193,,guns should be regulated,2,NEUTRAL
1372303679492141061,,guns should be regulated,1,FAVOR
1374530614632800256,,guns should be regulated,2,NEUTRAL
1374446592711815177,,guns should be regulated,1,FAVOR
1374385484776935424,,guns should be regulated,1,FAVOR
1377611678611865602,,guns should be regulated,1,FAVOR
1374174857504641027,,guns should be regulated,1,FAVOR
1383053388422742018,,guns should be regulated,1,FAVOR
1374414583553650695,,guns should be regulated,1,FAVOR
1375793507110109184,,guns should be regulated,0,AGAINST
1375781973252210691,,guns should be regulated,0,AGAINST
1374464061446922250,,guns should be regulated,1,FAVOR
1384219832015462402,,guns should be regulated,2,NEUTRAL
1374437360197242885,,guns should be regulated,1,FAVOR
1374439196740308992,,guns should be regulated,0,AGAINST
1381341470326546432,,guns should be regulated,1,FAVOR
1374238404603473922,,guns should be regulated,1,FAVOR
1374395647038660615,,guns should be regulated,0,AGAINST
1372658673114357765,,guns should be regulated,1,FAVOR
1372295545528725510,,guns should be regulated,1,FAVOR
1380299535411449856,,guns should be regulated,2,NEUTRAL
1374743716250988546,,guns should be regulated,1,FAVOR
1374563284137967616,,guns should be regulated,1,FAVOR
