Id,Text,Query,Label,LabelStr
1397656838712266754,,guns should be banned,1,FAVOR
1397953825391120387,,guns should be banned,1,FAVOR
1397633972218187778,,guns should be banned,0,AGAINST
1397969724122742791,,guns should be banned,0,AGAINST
1397680097507741697,,guns should be banned,0,AGAINST
1397681093768318980,,guns should be banned,2,NEUTRAL
1397672366046691335,,guns should be banned,2,NEUTRAL
1397637151198679040,,guns should be banned,1,FAVOR
1397665092657991683,,guns should be banned,0,AGAINST
1398511570259480577,,guns should be banned,2,NEUTRAL
1397640161760923648,,guns should be banned,2,NEUTRAL
1397901470813409281,,guns should be banned,1,FAVOR
1398412169516142593,,guns should be banned,0,AGAINST
1397626998596333568,,guns should be banned,1,FAVOR
1397643269601861632,,guns should be banned,1,FAVOR
1397656440660062209,,guns should be banned,2,NEUTRAL
1397668330723430400,,guns should be banned,0,AGAINST
1397630576077770758,,guns should be banned,2,NEUTRAL
1398314125852168192,,guns should be banned,2,NEUTRAL
1397622360237301763,,guns should be banned,1,FAVOR
1397681305580621827,,guns should be banned,1,FAVOR
