Id,Text,Query,Label,LabelStr
1542384532845903880,,guns should be regulated,2,NONE
1534673001471299585,,guns should be regulated,2,NONE
1536494232038522881,,guns should be regulated,2,NONE
1537032561695903746,,guns should be regulated,2,NONE
1529974505321287685,,guns should be regulated,2,NONE
1532452461948051456,,guns should be regulated,2,NONE
1540368379709620224,,guns should be regulated,2,NONE
1534613111554158599,,guns should be regulated,2,NONE
1529244240278016000,,guns should be regulated,2,NONE
1529967176366579712,,guns should be regulated,2,NONE
1536411212707135489,,guns should be regulated,2,NONE
1532502413986385920,,guns should be regulated,2,NONE
1537410958469091329,,guns should be regulated,2,NONE
1541010645927297024,,guns should be regulated,2,NONE
1534647585461395457,,guns should be regulated,2,NONE
1537707161740009472,,guns should be regulated,2,NONE
1536660515241730050,,guns should be regulated,2,NONE
1533430742709043200,,guns should be regulated,2,NONE
1544420485076852736,,guns should be regulated,2,NONE
1535393866144161794,,guns should be regulated,2,NONE
1532543508673871873,,guns should be regulated,2,NONE
1532921469495279616,,guns should be regulated,2,NONE
1534509461003329536,,guns should be regulated,2,NONE
1537051781305344000,,guns should be regulated,2,NONE
1536441689543516161,,guns should be regulated,2,NONE
1529250142448238592,,guns should be regulated,2,NONE
1539612641055985665,,guns should be regulated,2,NONE
1529248570804776960,,guns should be regulated,2,NONE
1535844478161780737,,guns should be regulated,2,NONE
1540032281804505090,,guns should be regulated,2,NONE
1533176240273866755,,guns should be regulated,2,NONE
1532458321147576330,,guns should be regulated,2,NONE
1533432841006206976,,guns should be regulated,2,NONE
1534921769882030080,,guns should be regulated,2,NONE
1533524100068564994,,guns should be regulated,2,NONE
1539435959292510209,,guns should be regulated,2,NONE
1536386526900273155,,guns should be regulated,2,NONE
1529245426028781568,,guns should be regulated,2,NONE
1534790041603563522,,guns should be regulated,2,NONE
1536754071943516160,,guns should be regulated,2,NONE
1536802546949423110,,guns should be regulated,2,NONE
1536893134227095552,,guns should be regulated,2,NONE
1538599187041984519,,guns should be regulated,2,NONE
1532454068177846291,,guns should be regulated,2,NONE
1539411754014367744,,guns should be regulated,2,NONE
1533030477778534402,,guns should be regulated,2,NONE
1533547737714552832,,guns should be regulated,2,NONE
1533579911658672129,,guns should be regulated,2,NONE
1532665447807602688,,guns should be regulated,2,NONE
1540008501673709570,,guns should be regulated,2,NONE
1535663063197790210,,guns should be regulated,2,NONE
1538175651588489216,,guns should be regulated,2,NONE
1539745588601815041,,guns should be regulated,2,NONE
1535702149400862722,,guns should be regulated,2,NONE
1540711763271892992,,guns should be regulated,2,NONE
1529605272850771968,,guns should be regulated,2,NONE
1533565405192667141,,guns should be regulated,2,NONE
1529961359659655189,,guns should be regulated,2,NONE
1537360238663311360,,guns should be regulated,2,NONE
1540386286888013827,,guns should be regulated,2,NONE
1539111031565328384,,guns should be regulated,2,NONE
1532876324263559173,,guns should be regulated,2,NONE
1540064660476645377,,guns should be regulated,2,NONE
1537242287347929088,,guns should be regulated,2,NONE
1539318229113241605,,guns should be regulated,2,NONE
1532623323879948289,,guns should be regulated,2,NONE
1541072757596819460,,guns should be regulated,2,NONE
1538171263717449729,,guns should be regulated,2,NONE
1536715041340379136,,guns should be regulated,2,NONE
1529242373288607744,,guns should be regulated,2,NONE
1540364688202014723,,guns should be regulated,2,NONE
1529246192130998275,,guns should be regulated,2,NONE
1539987491842932741,,guns should be regulated,2,NONE
1544143775353692160,,guns should be regulated,2,NONE
1529249863195627523,,guns should be regulated,2,NONE
1529969501722271761,,guns should be regulated,2,NONE
1539734217227005952,,guns should be regulated,2,NONE
1529245837020250113,,guns should be regulated,2,NONE
1533317513282568192,,guns should be regulated,2,NONE
1529249122640863232,,guns should be regulated,2,NONE
1532813830329352193,,guns should be regulated,2,NONE
